,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,state,country,companyOfficers,website,maxAge,address1,industry,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url,1w_chg_pct,1m_chg_pct,1y_chg_pct,max_drawdown,ticker,fax,address2,headSymbol,underlyingExchangeSymbol,underlyingSymbol,uuid,ratecode,USD-USD,CNY-USD,TWD-USD,CNY-HKD,EUR-USD,rate
75,14625-2396,Industrials,15000.0,"Paychex, Inc. provides integrated human capital management solutions for human resources (HR), payroll, benefits, and insurance services for small to medium-sized businesses in the United States and Europe. The company offers payroll processing services; payroll tax administration services; employee payment services; and regulatory compliance services, such as new-hire reporting and garnishment processing. It also provides HR solutions, including payroll, employer compliance, HR and employee benefits administration, risk management outsourcing, and the on-site availability of a professionally trained HR representative; and retirement services administration, including plan implementation, ongoing compliance with government regulations, employee and employer reporting, participant and employer online access, electronic funds transfer, and other administrative services. In addition, the company offers cloud-based HR administration software products for employee benefits management and administration, time and attendance, digital communication solutions, recruiting, and onboarding solutions; plan administration outsourcing and state unemployment insurance services; various business services to small to medium-sized businesses comprising payroll funding and outsourcing services, which include payroll processing, invoicing, and tax preparation; and payment processing services, financial fitness programs, and a small-business loan resource center. Further, it provides insurance services for property and casualty coverage, such as workers' compensation, business-owner policies, cyber security protection, and commercial auto, as well as health and benefits coverage, including health, dental, vision, and life. The company markets and sells its services primarily through its direct sales force. Paychex, Inc. was founded in 1971 and is headquartered in Rochester, New York.",Rochester,585 385 6666,NY,United States,[],http://www.paychex.com,1.0,911 Panorama Trail South,Staffing & Employment Services,0.40739,0.27053,0.68665004,1260300032,0.125,0.36006,1652700032.0,92.0,hold,2785600000.0,1152962560,111.0,134.54,0.18,1.249,0.1027,17.0,108.86,31.411,0.38311002,125.0,1031900032.0,926000000.0,4056800000.0,2.868,USD,11.272,0.422,3.0,NMS,"Paychex, Inc.","Paychex, Inc.",America/New_York,EST,True,-18000000,EQUITY,PAYX,finmb_295368,us_market,,10.127,,24.859,,,3.21,,360360000.0,,,,8.261,10038966.0,0.0279,,1622419200.0,0.74013,1097500032.0,2.92,,,16.286163,0.10777,1685491200.0,,1622419200.0,7.28,1626307200.0,321180825.0,0.913932,41083863040.0,2.0,,959040000,3:2,,,,0.192,11.951004,1628812800.0,4.93,,41.91277,,0.0313,9741549.0,,,,133.41,134.0,111.01005,0.01858931,0.83169997,,137.2,,2269070.0,133.41,124.1808,2.48,134.0,,2269070.0,,,2.64,1627603200,,,134.0,USD,46.07534,928326.0,,,,48482832384.0,,,1499364.0,134.0,134.71,800.0,928326.0,137.2,,2.97,85.3,134.59,False,0.0231,900.0,137.2,134.54,,https://logo.clearbit.com/paychex.com,2.975789754685887,11.032086927615836,51.19697335208713,0.0,PAYX,,,,,,df67ae23-54f3-3af9-a30f-14e6fe5e33be,USD-USD,1,0.16,0.036,1.22,1.13,1.0
76,95131,Financial Services,26500.0,"PayPal Holdings, Inc. operates as a technology platform and digital payments company that enables digital and mobile payments on behalf of consumers and merchants worldwide. Its payment solutions include PayPal, PayPal Credit, Braintree, Venmo, Xoom, Hyperwallet, and iZettle products. The company's payments platform allows consumers to send and receive payments, withdraw funds to their bank accounts, and hold balances in their PayPal accounts in various currencies. It also offers gateway services that enable merchants to accept payments online with credit or debit cards, as well as digital wallets. PayPal Holdings, Inc. was founded in 1998 and is headquartered in San Jose, California.",San Jose,408-967-1000,CA,United States,[],https://www.paypal.com,1.0,2211 North First Street,Credit Services,0.21124001,0.20086001,0.47824,5923999744,0.132,0.17388001,5190000128.0,175.0,buy,10001000000.0,3478000128,330.0,191.14,0.07,1.298,0.038110003,45.0,327.67,43.902,0.24299999,380.0,13292000256.0,9697999872.0,24568999936.0,11.313,USD,20.932,0.337,1.9,NMS,"PayPal Holdings, Inc.","PayPal Holdings, Inc.",America/New_York,EST,True,-18000000,EQUITY,PYPL,finmb_112732,us_market,,9.036,,42.775,,,5.87,,1174729984.0,,,,16.56,15449303.0,0.013099999,,1609372800.0,0.81824994,4935000064.0,4.388,,,11.542271,0.0012899999,1672444800.0,,1632960000.0,0.75,1635465600.0,1173449760.0,1.164675,222004346880.0,2.0,,,,,,,0.065,9.139073,1638230400.0,2.99,,32.56218,,0.013200001,13592752.0,,,,191.68,192.47,254.84642,,0,,192.49,,11080440.0,191.68,208.1644,,192.47,,11080440.0,,,,,,,190.2619,USD,43.559708,3691623.0,,,,224537886720.0,,,15205725.0,190.2619,191.38,1000.0,3691623.0,310.16,,,179.15,191.37,False,,1000.0,192.49,191.14,,https://logo.clearbit.com/paypal.com,-0.8921074292664977,1.4580194656310885,-17.772582684302563,-38.42738081472725,PYPL,,,,,,68da608d-aec4-350b-8dec-8a2691f5a0ef,USD-USD,1,0.16,0.036,1.22,1.13,1.0
77,10001,Consumer Cyclical,8976.0,"Peloton Interactive, Inc. provides interactive fitness products in North America and internationally. It offers connected fitness products with touchscreen that streams live and on-demand classes under the Peloton Bike, Peloton Bike+, Peloton Tread, and Peloton Tread+ names. The company also provides connected fitness subscriptions for various household users, and access to various live and on-demand classes, as well as Peloton Digital app for connected fitness subscribers to provide access to its classes. As of June 30, 2021, it had approximately 5.9 million members. The company markets and sells its interactive fitness products directly through its retail showrooms and at onepeloton.com. Peloton Interactive, Inc. was founded in 2012 and is headquartered in New York, New York.",New York,917-671-9198,NY,United States,[],https://www.onepeloton.com,1.0,441 Ninth Avenue,Leisure,-0.111990005,-0.15588,0.34063998,-1112800000,0.062,-0.12964,-455700000.0,45.0,buy,1452100000.0,-1264562560,135.0,38.3,,1.96,-0.08355,26.0,130.42,108.501,-0.38351002,185.0,924200000.0,1635000064.0,4069100032.0,3.05,USD,13.701,0.771,2.0,NMS,"Peloton Interactive, Inc.","Peloton Interactive, Inc.",America/New_York,EST,False,-18000000,EQUITY,PTON,finmb_225591096,us_market,,3.042,,-27.161,,,-0.97,,268744000.0,,,,5.506,25775822.0,0.078099996,,1625011200.0,0.78507006,-634300032.0,-2.105,,,6.9560475,0.0161,1688083200.0,,1632960000.0,1.11,1635465600.0,268655188.0,0.945994,12377231360.0,2.0,,,,,,,,2.8076532,1638230400.0,-0.46,,-39.484535,,0.096499994,25897088.0,,,,37.78,37.42,94.32845,,0,,38.76,,17633790.0,37.78,57.2232,,37.42,,17633790.0,,,,,,,35.915,USD,,11325425.0,,,,11424621568.0,,,15373343.0,35.915,38.53,1000.0,11325425.0,171.09,,,35.03,38.5,False,,800.0,38.76,38.3,,https://logo.clearbit.com/onepeloton.com,-8.523021466507807,-22.14462300409433,-76.97534978815597,-79.35730393544974,PTON,,Sixth Floor,,,,e9f208e2-b575-3508-b7a6-bc2dc774266c,USD-USD,1,0.16,0.036,1.22,1.13,1.0
78,10577,Consumer Defensive,291000.0,"PepsiCo, Inc. operates as a food and beverage company worldwide. The company operates through seven segments: Frito-Lay North America; Quaker Foods North America; PepsiCo Beverages North America; Latin America; Europe; Africa, Middle East and South Asia; and Asia Pacific, Australia and New Zealand and China Region. It offers branded dips, cheese-flavored snacks, and tortillas, as well as corn, potato, and tortilla chips; cereals, rice, pasta, mixes and syrups, granola bars, grits, oatmeal, rice cakes, simply granola, and side dishes; beverage concentrates, fountain syrups, and finished goods; ready-to-drink tea, coffee, and juices; and dairy products. The company provides its products primarily under the Cheetos, Doritos, Fritos, Lay's, Ruffles, Tostitos, Aunt Jemima, Cap'n crunch, Life, Pasta Roni, Quaker Chewy, Quaker, Rice-A-Roni, Aquafina, Diet Mountain Dew, Diet Pepsi, Gatorade, Mountain Dew, Pepsi, Propel, Sierra Mist, Tropicana, Emperador, Marias Gamesa, Rosquinhas Mabel, Sabritas, Saladitas, 7UP, Gatorade, H2oh!, Manzanita Sol, Mirinda, Pepsi, Pepsi Black, San Carlos, Toddy, Agusha, Chudo, and Domik v Derevne brands. It serves wholesale and other distributors, foodservice customers, grocery stores, drug stores, convenience stores, discount/dollar stores, mass merchandisers, membership stores, hard discounters, e-commerce retailers and authorized independent bottlers, and others through a network of direct-store-delivery, customer warehouse, and distributor networks, as well as directly to consumers through e-commerce platforms and retailers. The company was founded in 1898 and is headquartered in Purchase, New York.",Purchase,914 253 2000,NY,United States,[],http://www.pepsico.com,1.0,700 Anderson Hill Road,Beverages—Non-Alcoholic,0.18371001,0.11005,0.54295,11491000320,0.205,0.15678,13701999616.0,140.0,buy,38637000000.0,5651375104,167.0,169.5166,0.441,0.914,0.08035,20.0,165.55,274.698,0.59039,185.0,5776999936.0,42297999360.0,74582999040.0,4.18,USD,54.007,0.656,2.3,NMS,"Pepsico, Inc.","PepsiCo, Inc.",America/New_York,EST,True,-18000000,EQUITY,PEP,finmb_32854,us_market,,3.351,,18.24,,,6.57,,1381629952.0,,,,10.092,9523792.0,0.0069,,1608940800.0,0.73237,8208000000.0,5.402,,,16.797127,0.0014399999,1672012800.0,,1623456000.0,1.9,1623715200.0,1379668613.0,0.614846,249921798144.0,2.0,,833328000,2:1,,,,0.433,3.1402493,1626307200.0,2.57,,25.801613,,0.0069,9873615.0,,,,169.97,169.978,153.40755,0.024063071,0.6997,,170.63,,4903280.0,169.97,164.5092,4.09,169.978,,4903280.0,,,4.3,1630540800,,,169.25,USD,31.38034,908233.0,,,,234209214464.0,,,4268167.0,169.25,169.6,900.0,908233.0,173.56,,2.86,128.32,169.6,False,0.0279,3200.0,170.63,169.5166,,https://logo.clearbit.com/pepsico.com,1.7650173433278793,6.091647100851039,20.759475439482735,0.0,PEP,,,,,,06e446cd-76a5-3a81-a6f5-7333bc200639,USD-USD,1,0.16,0.036,1.22,1.13,1.0
79,200051,Consumer Cyclical,7986.0,"Pinduoduo Inc., through its subsidiaries, operates an e-commerce platform in the People's Republic of China. It operates Pinduoduo, a mobile platform that offers a range of products, including apparel, shoes, bags, mother and childcare products, food and beverage, fresh produce, electronic appliances, furniture and household goods, cosmetics and other personal care items, sports and fitness items, and auto accessories. The company was formerly known as Walnut Street Group Holding Limited and changed its name to Pinduoduo Inc. in July 2018. Pinduoduo Inc. was incorporated in 2015 and is headquartered in Shanghai, the People's Republic of China.",Shanghai,86 21 5266 1300,,China,[],http://www.pinduoduo.com,1.0,No. 533 Loushanguan Road,Internet Retail,-0.05623,-0.03085,0.61114,26915028992,0.89,-0.06389,-4834617856.0,85.77,buy,40213224000.0,9166215168,134.53,57.88,,1.843,-0.02773,33.0,138.85,18.596,-0.05619,220.4,92181282816.0,12068547584.0,85970812928.0,73.543,CNY,70.039,1.205,1.9,NMS,Pinduoduo Inc.,Pinduoduo Inc.,America/New_York,EST,False,-18000000,EQUITY,PDD,finmb_572577901,us_market,,0.559,,-9.934,,,-0.03,,1253289984.0,,,,50.052,23500645.0,0.0188,,1609372800.0,0.28919,-2651899904.0,-0.759,,,1.1563975,0.00182,1672444800.0,,1625011200.0,2.85,1626307200.0,522269491.0,1.41957,48026107904.0,2.0,,,,,,,,0.8437796,1628812800.0,,,-1929.3334,,,25575974.0,,,,58.44,56.7,104.69475,,0,,57.95,,6090870.0,58.44,77.1986,,56.7,,6090870.0,,,,,,,55.06,USD,,3338485.0,,,,72540422144.0,,,7391693.0,55.06,57.86,1100.0,3338485.0,212.6,,,51.91,57.85,False,,800.0,57.95,57.88,,https://logo.clearbit.com/pinduoduo.com,-7.58042506720924,-24.944414940678705,-67.501054499006,-73.3704780735979,PDD,,28th Floor Changning District,,,,feece1ce-41c4-3db9-b5ba-eb6db2cd7cd7,CNY-USD,1,0.16,0.036,1.22,1.13,0.16
80,92121-1714,Technology,41000.0,"QUALCOMM Incorporated engages in the development and commercialization of foundational technologies and products are used in mobile devices and other wireless products, including network equipment, broadband gateway equipment, consumer electronic devices, and other connected devices worldwide. It operates through three segments: Qualcomm CDMA Technologies (QCT); Qualcomm Technology Licensing (QTL); and Qualcomm Strategic Initiatives (QSI). The QCT segment develops and supplies integrated circuits and system software based on 3G/4G/5G and other technologies for use in wireless voice and data communications, networking, application processing, multimedia, and global positioning system products. The QTL segment grants licenses or provides rights to use portions of its intellectual property portfolio, which include various patent rights useful in the manufacture and sale of wireless products comprising products implementing CDMA2000, WCDMA, CDMA TDD, LTE, and/or 5G standards and their derivatives. The QSI segment invests in early-stage companies in various industries, including artificial intelligence, automotive, digital healthcare, enterprise, IoT, mobile and networking and investment for supporting the design and introduction of new products and services for voice and data communications, and new industry segments. The company also provides development, and other services and related products to the United States government agencies and their contractors. QUALCOMM Incorporated was founded in 1985 and is headquartered in San Diego, California.",San Diego,858 587 1121,CA,United States,[],http://www.qualcomm.com,1.0,5775 Morehouse Drive,Semiconductors,0.36315,0.28257,0.59814,11200000000,0.647,0.31723,11829999616.0,150.0,buy,14276000000.0,7595874816,180.0,182.3686,1.392,1.718,0.18169,29.0,181.95,193.421,1.60324,303.71,12906999808.0,15815999488.0,32576000000.0,11.442,USD,28.796,1.384,2.0,NMS,QUALCOMM Incorporated,QUALCOMM Incorporated,America/New_York,EST,True,-18000000,EQUITY,QCOM,finmb_33493,us_market,,4.876,,13.427,,,8.6,,1128000000.0,,,,6.576,12590656.0,0.0112,,1601164800.0,0.7418,9205000192.0,6.983,,,27.73245,0.00131,1664236800.0,,1624752000.0,1.96,1627603200.0,1126206480.0,1.310043,158843715584.0,2.0,,1092614400,2:1,,,,1.399,6.3148265,1630368000.0,0.55,,21.20565,,0.0112,15024986.0,,,,181.38,181.53,144.3312,0.0143345455,0.32880002,,183.56,,8514710.0,181.38,165.9418,2.6,181.53,,8514710.0,,,2.72,1630454400,,,181.38,USD,26.116083,2522850.0,,,,205711785984.0,,,10577080.0,181.38,182.49,1100.0,2522850.0,192.68,,3.21,122.17,182.42,False,0.0197,1300.0,183.56,182.3686,,https://logo.clearbit.com/qualcomm.com,2.657399898375701,1.7219317792680933,27.706887084170173,-1.62721991278435,QCOM,,,,,,2ef21531-290b-3e10-8038-0d2578d796ad,USD-USD,1,0.16,0.036,1.22,1.13,1.0
81,10591-6707,Healthcare,9766.0,"Regeneron Pharmaceuticals, Inc. discovers, invents, develops, manufactures, and commercializes medicines for treating various medical conditions worldwide. The company's products include EYLEA injection to treat wet age-related macular degeneration and diabetic macular edema; myopic choroidal neovascularization; and diabetic retinopathy, as well as macular edema following retinal vein occlusion, including macular edema following central retinal vein occlusion and macular edema following branch retinal vein occlusion. It also provides Dupixent injection to treat atopic dermatitis in adults, and asthma; Praluent injection for heterozygous familial hypercholesterolemia or clinical atherosclerotic cardiovascular disease in adults; and Kevzara solution for subcutaneous injection for treating rheumatoid arthritis in adults. In addition, the company offers Libtayo injection to treat metastatic or locally advanced cutaneous squamous cell carcinoma; ARCALYST injection for cryopyrin-associated periodic syndromes, including familial cold auto-inflammatory syndrome and muckle-wells syndrome; and ZALTRAP injection for intravenous infusion to treat metastatic colorectal cancer. Further, it offers Inmazeb injection for infection caused by Zaire ebolavirus; and develops product candidates for treating patients with eye, allergic and inflammatory, cancer, cardiovascular and metabolic, pain, infectious, and other diseases. The company has collaboration and license agreements with Sanofi; Bayer; Teva Pharmaceutical Industries Ltd.; Mitsubishi Tanabe Pharma Corporation; Alnylam Pharmaceuticals, Inc.; Roche Pharmaceuticals; and Kiniksa Pharmaceuticals, Ltd., as well as has an agreement with the U.S. Department of Health and Human Services. It has collaborations with Zai Lab Limited; Intellia Therapeutics, Inc.; Biomedical Advanced Research Development Authority; and AstraZeneca PLC. Regeneron Pharmaceuticals, Inc. was founded in 1988 and is headquartered in Tarrytown, New York.",Tarrytown,914 847 7000,NY,United States,[],https://www.regeneron.com,1.0,777 Old Saw Mill River Road,Biotechnology,0.55898,0.52376,0.64998,5939800064,0.505,0.53851,7465800192.0,570.0,buy,4455500000.0,3450700032,705.0,647.28,0.939,3.708,0.22614,25.0,715.68,15.637,0.51093,850.0,5787599872.0,2698599936.0,13356199936.0,55.354,USD,126.599,3.026,2.1,NMS,"Regeneron Pharmaceuticals, Inc.","Regeneron Pharmaceuticals, Inc.",America/New_York,EST,False,-18000000,EQUITY,REGN,finmb_33715,us_market,,4.767,,8.528,0.33485258,,47.81,,105720000.0,,,,163.522,1531182.0,0.014199999,,1609372800.0,0.87301004,6995500032.0,62.526,,0.2825023,3.9583666,0.02982,1672444800.0,,1632960000.0,2.16,1636934400.0,99675932.0,0.176103,63665528832.0,2.0,,,,,,,0.938,5.2118444,1639526400.0,0.68,,13.53859,,0.0171,1605135.0,107543000,,,638.46,639.47,573.91455,,0,,649.0,,837040.0,638.46,627.1116,,639.47,,837040.0,,,,,,,638.77,USD,10.352174,411107.0,,,,69610438656.0,,,792288.0,638.77,650.5,1200.0,411107.0,686.62,,,441.0,635.1,False,,800.0,649.0,647.28,639,https://logo.clearbit.com/regeneron.com,4.826075301340582,-1.0880187731598268,33.6747816416304,-4.9459574114519285,REGN,,,,,,,USD-USD,1,0.16,0.036,1.22,1.13,1.0
82,94568-7579,Consumer Cyclical,93700.0,"Ross Stores, Inc., together with its subsidiaries, operates off-price retail apparel and home fashion stores under the Ross Dress for Less and dd's DISCOUNTS brands. Its stores primarily offer apparel, accessories, footwear, and home fashions. The company's Ross Dress for Less stores sell its products at department and specialty stores primarily to middle income households; and dd's DISCOUNTS stores sell its products at department and discount stores regular prices to customers from households with moderate income. As of September 27, 2021, it operated approximately 1,900 off-price apparel and home fashion stores in 40 states, the District of Columbia, and Guam. The company was incorporated in 1957 and is headquartered in Dublin, California.",Dublin,925 965 4400,CA,United States,[],http://www.rossstores.com,1.0,5130 Hacienda Drive,Apparel Retail,0.14343001,0.07734,0.32836,3418906880,0.79,0.12272,2484894976.0,130.0,buy,3534366000.0,2678887168,140.0,109.735,22.167,1.769,0.10646,22.0,140.47,144.126,0.39576998,153.0,5569071104.0,5626663936.0,17325234176.0,15.671,USD,49.117,1.321,2.0,NMS,"Ross Stores, Inc.","Ross Stores, Inc.",America/New_York,EST,True,-18000000,EQUITY,ROST,finmb_33926,us_market,,2.216,,15.45,,,5.28,,357120992.0,,,,10.229,3447804.0,0.0097,,1611964800.0,0.88701,1339913984.0,2.441,,,10.727833,0.01935,1675036800.0,,1627689600.0,1.81,1628812800.0,348471861.0,1.041798,38390919168.0,2.0,,1434067200,2:1,,,,21.418,2.261942,1631664000.0,0.29,,20.783144,,0.0115,4086984.0,,,,109.03,109.5,118.9577,0.0052279187,0.1508,,109.86,,1754790.0,109.03,112.5712,0.57,109.5,,1754790.0,,,1.14,1630627200,,,108.86,USD,44.954937,581076.0,,,,39188672512.0,,,1972127.0,108.86,109.82,800.0,581076.0,134.22,,0.82,103.62,109.74,False,0.0106,800.0,109.86,109.735,,https://logo.clearbit.com/rossstores.com,3.925524009186332,1.7408423248515659,-5.796486278370272,-14.144374513036883,ROST,302 655 5049,,,,,312ee907-969d-3ea1-8fa6-d5596a9418ed,USD-USD,1,0.16,0.036,1.22,1.13,1.0
83,98021,Healthcare,2092.0,"Seagen Inc., a biotechnology company, develops and commercializes therapies for the treatment of cancer in the United States and internationally. The company markets ADCETRIS, an antibody-drug conjugate (ADC) for the treatment of patients with Hodgkin lymphoma or CD30-positive T-cell lymphomas; PADCEV, an ADC targeting Nectin-4 for the treatment of metastatic urothelial cancers; and TUKYSA, an oral small molecule tyrosine kinase inhibitor for the treatment of adult patients with advanced unresectable or metastatic HER2-positive breast cancer. It also develops Tisotumab Vedotin for metastatic cervical cancer and other solid tumors; ladiratuzumab vedotin, an ADC targeting LIV-1 for metastatic breast cancer and solid tumors; and SEA-CD40, SEA-TGT, SEA-BCMA, and SEA-CD70 for various cancer diseases. Seagen Inc. has collaboration agreements with Takeda Pharmaceutical Company Limited; Agensys, Inc.; Genmab A/S; Merck; and SpringWorks Therapeutics, Inc. The company was formerly known as Seattle Genetics, Inc. and changed its name to Seagen Inc. in October 2020. Seagen Inc. was incorporated in 1997 and is headquartered in Bothell, Washington.",Bothell,425 527 4000,WA,United States,[],http://www.seagen.com,1.0,21823 30th Drive SE,Biotechnology,0.27409,0.25058,0.50433,814140992,0.397,0.24802,653286016.0,148.0,buy,1130687000.0,476836128,192.0,159.265,,7.142,0.12081,17.0,187.71,2.226,0.22948,254.0,2451611904.0,75480000.0,2383483904.0,13.475,USD,13.309,6.534,2.1,NMS,Seagen Inc.,Seagen Inc.,America/New_York,EST,True,-18000000,EQUITY,SGEN,finmb_34145,us_market,,11.541,,42.105,,,0.13,,181476992.0,,,,18.887,2739610.0,0.0150999995,,1609372800.0,0.95928,597265984.0,3.584,,,8.43252,0.00667,1672444800.0,,1625011200.0,4.28,1628812800.0,133054158.0,0.818231,27506610176.0,2.0,,,,,,,,12.126338,1631664000.0,-1.75,,1225.1155,,0.041300002,2654436.0,,,,156.78,157.02,156.41585,,0,,159.45,,673620.0,156.78,167.9744,,157.02,,673620.0,,,,,,,155.75,USD,44.43778,130163.0,,,,28902932480.0,,,843517.0,155.75,159.3,800.0,130163.0,199.0,,,133.2,159.16,False,,1200.0,159.45,159.265,,https://logo.clearbit.com/seagen.com,1.364969643009739,-3.8654645720283876,-14.655500542919842,-16.734780645114355,SGEN,,,,,,f6e9d37f-82c9-38f1-97f2-b6a85fc9e51a,USD-USD,1,0.16,0.036,1.22,1.13,1.0
84,10020,Communication Services,5726.0,"Sirius XM Holdings Inc. provides satellite radio services on a subscription fee basis in the United States. It broadcasts music, sports, entertainment, comedy, talk, news, traffic, and weather channels, including various music genres, such as rock, pop and hip-hop, country, dance, jazz, Latin, and classical; live play-by-play sports from various leagues and colleges; various talk and entertainment channels for a range of audiences; national, international, and financial news; and limited run channels. The company also provides streaming service that includes a range of music and non-music channels, and podcasts, as well as channels that are not available on its satellite radio service; and offers applications to allow consumers to access its streaming service on smartphones, tablets, computers, home devices, and other consumer electronic equipment. In addition, it distributes satellite radios through automakers and retailers, as well as its website. Further, the company provides location-based services through two-way wireless connectivity, including safety, security, convenience, remote vehicles diagnostic, maintenance and data, and stolen or parked vehicle locator services. Additionally, it offers satellite television services, which offer music channels on the DISH Network satellite television service as a programming package; Travel Link, a suite of data services that include graphical weather, fuel prices, sports schedule and scores, and movie listings; and real-time traffic and weather services. The company was incorporated in 2013 and is headquartered in New York, New York. Sirius XM Holdings Inc. is a subsidiary of Liberty Media Corporation.",New York,212-584-5100,NY,United States,[],http://www.siriusxm.com,1.0,1221 Avenue of the Americas,Broadcasting,0.29652,0.0293,0.5048,1939000064,0.152,0.23425,2500000000.0,5.75,buy,4099000000.0,1018875008,7.65,6.415,0.901,0.541,0.104320005,15.0,7.59,,,10.0,1124000000.0,10272000000.0,8431000064.0,0.278,USD,2.012,0.483,2.2,NMS,Sirius XM Holdings Inc.,Sirius XM Holdings Inc.,America/New_York,EST,False,-18000000,EQUITY,SIRI,finmb_94238,us_market,,4.097,,13.818,,,0.31,,4090769920.0,,,,-0.634,158047491.0,0.039,,1609372800.0,0.14111,247000000.0,0.013,,,,0.79035,1672444800.0,,1625011200.0,8.34,1626307200.0,882670975.0,0.998961,34544234496.0,2.0,,,,,,,0.782,2.9610357,1628812800.0,2.19,,18.735294,,0.1859,145727640.0,,,,6.41,6.405,6.26355,0.009204368,0.732,,6.435,,14980330.0,6.41,6.2836,0.059,6.405,,14980330.0,,,0.09,1635984000,,,6.36,USD,82.72727,10358471.0,,,,25476751360.0,,,16744056.0,6.36,6.39,29200.0,10358471.0,8.14,,0.75,5.75,6.38,False,0.0137,28000.0,6.435,6.37,6.42,https://logo.clearbit.com/siriusxm.com,-0.15674339659024206,1.5948948155784848,0.44502604613301244,-9.638762927378053,SIRI,,35th Floor,,,,,USD-USD,1,0.16,0.036,1.22,1.13,1.0
