,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,preMarketPrice,logo_url,1w_chg_pct,1m_chg_pct,1y_chg_pct,max_drawdown,ticker,fax,headSymbol,underlyingExchangeSymbol,underlyingSymbol,uuid,weight,ratecode,ratecode2,USD-USD,CNY-USD,TWD-USD,HKD-USD,EUR-USD,rate,rate2
33,,Technology,7534.0,"Weimob Inc., an investment holding company, provides cloud-based commerce and marketing solutions in the People's Republic of China. It operates through Subscription Solutions, Merchant Solutions, and Digital Media segments. The Subscription Solutions segment provides cloud-hosted commerce and marketing SaaS products; customised software, such as ERP solutions; and other software related services, as well as WeiMall, Smart Retail, Smart Catering, Smart Hotel, Heading ERP, and others for e-commerce, retail, catering, hotel, local life and other industries. The Merchant Solutions segment offers value-added services for merchants to meet merchants' online digital commerce and marketing needs, including assisting merchants to purchase online advertising traffic in various media platforms. The Digital Media segment provides advertisement placement services for merchants. The company was founded in 2013 and is headquartered in Shanghai, the People's Republic of China.",Shanghai,,China,[],https://www.weimob.com,1.0,Weimob Building,Software—Application,"No. 258, Changjiang Road Baoshan District",-0.13988,-0.48883,0.56646997,-403152000,0.445,-0.15205,-334996000.0,10.03,buy,1008619000.0,-130760000,18.64,4.8,,3.346,-0.03144,18,17.72,140.101,-0.51368,26.52,5175784960.0,4542668800.0,2394842880.0,2.129,CNY,1.059,2.442,1.7,HKG,WEIMOB INC,Weimob Inc.,Asia/Hong_Kong,HKT,False,28800000,EQUITY,2013.HK,finmb_592420297,hk_market,,6.893,,-49.275,,,,,2583920128.0,,,,1.155,,,,1609372800.0,0.28398,-1170663040.0,,,,4.155844,0.24049999,1672444800.0,,1625011200.0,,,1900585181.0,0.960363,16507089920.0,3.0,,,,,,,,5.178969,,,,,,,,,,,4.36,4.36,8.57185,,0,,4.9,,26566539.0,4.36,4.7994,,4.36,,26566539.0,,,,,,,4.31,HKD,,43448497.0,,,,12402817024.0,,,43644332.0,4.31,4.8,0,43448497.0,18.78,,,2.82,4.79,False,,0,4.9,4.8,,https://logo.clearbit.com/weimob.com,7.865177448794647,-10.280368667323902,-72.02797066773431,-74.02597235046252,2013.HK,,,,,36b14485-f4b1-3a5c-9d74-934ae19c72fc,0.0069,CNY-USD,HKD-USD,1,0.15133172273635864,0.033933963626623154,0.1274341493844986,1.0528532266616821,0.15133172273635864,0.1274341493844986
34,100080,Consumer Defensive,70914.0,"TAL Education Group provides K-12 after-school tutoring services in the People's Republic of China. The company offers tutoring services to K-12 students covering various academic subjects, including mathematics, physics, chemistry, biology, history, geography, political science, English, and Chinese. It provides tutoring services primarily through small-class services under the Xueersi, Mobby, and Firstleap brand names; personalized premium services under Izhikang name; and consulting services on overseas studies under the Shunshun Liuxue brand, as well as offers services under the Haoweilai name. The company also operates jzb.com, an online education platform that serves as a gateway for online courses offered through xueersi.com; and other Websites for specific topics and offerings, such as college entrance examinations, high school entrance examinations, graduate school entrance examinations, preschool education, and raising infants and toddlers, as well as mathematics, English, and Chinese composition. In addition, it operates mmbang.com and the Mama Bang app, an online platform focusing on children, baby, and maternity market. Further, the company offers education and management consulting, and investment management and consulting services; develops and sells software and networks, as well as related consulting services; and sells educational materials and products. As of February 29, 2021, its educational network included 1,098 learning centers and 990 service centers in 109 cities throughout China and one city in the United States. The company was founded in 2003 and is headquartered in Beijing, the People's Republic of China.",Beijing,86 10 5292 6658,China,[],https://www.100tal.com,1.0,Danling SOHO,Education & Training Services,15th Floor 6 Danling Street Haidian District,-0.03678,-0.025799999,0.54433,954732032,0.589,-0.07356,-165354000.0,3.6,hold,2447194000.0,-816019904,28.38,3.39,,2.418,-0.02337,22,43.04,79.665,-0.03692,99,5937507840.0,4146234880.0,4495754752.0,9.208,USD,7.36,1.786,3.0,NYQ,TAL Education Group,TAL Education Group,America/New_York,EDT,True,-14400000,EQUITY,TAL,finmb_113921345,us_market,,0.091,,-2.481,,,0.52,,644881024.0,,,,8.067,48434432,0.075100005,,1614470400.0,0.61774,-115990000.0,-0.19,,,0.42023057,3.0000001e-05,1677542400.0,,1614470400.0,2.91,1636934400,441587636.0,-0.006233,410300192.0,4.0,,1502841600,6:1,,,,,0.48626915,1639526400,0.38,,6.5192313,,,24369307,,,,3.03,3.24,4.4842,,0,,3.49,,8691440.0,3.03,2.9458,,3.24,,8691440.0,,,,1494288000,,,3.22,USD,,8510200.0,,,,2186146816.0,,,10789580.0,3.22,3.43,800,8510200.0,58.5,,,1.6,3.35,False,,3000,3.49,3.39,,https://logo.clearbit.com/100tal.com,20.212772523221933,6.269593858815847,-94.04740990432042,-94.04740990432042,TAL,,,,,342ddebb-4a8b-31b4-bef0-2b1676d03623,0.0064,USD-USD,USD-USD,1,0.15133172273635864,0.033933963626623154,0.1274341493844986,1.0528532266616821,1.0,1.0
35,100085,Technology,2166.0,"Kingsoft Cloud Holdings Limited provides cloud services to businesses and organizations in China. The company offers public cloud services to customers in various verticals, including game, video, AI, e-commerce, education, and mobile internet; enterprise cloud services to customers in financial service, public service, and healthcare business, and others. It also provides IoTÂsmart living solutions. The company was incorporated in 2012 and is headquartered in Beijing, the People's Republic of China.",Beijing,86 10 6292 7777,China,[],https://www.ksyun.com,1.0,Building E,Software—Application,Xiaomi Sc and Technology Par No. 33 Xierqi Middle Road Haidian District,-0.06708,-0.14609,0.04997,-1025116992,0.396,-0.16663,-558398976.0,21.05,buy,356983000.0,-1980973184,35.59,3.62,,2.019,-0.05414,14,40.57,9.599,-0.11903,71.18,5994661888.0,1157714944.0,8323800064.0,24.805,CNY,37.159,1.804,1.9,NMS,Kingsoft Cloud Holdings Limited,Kingsoft Cloud Holdings Limited,America/New_York,EDT,False,-14400000,EQUITY,KC,finmb_278860821,us_market,,-0.31,,4.628,,,-0.62,,241668992.0,,,,45.794,7649630,0.0317,,1609372800.0,0.35659,-1215997952.0,-0.853,,,0.079049654,0.53373003,1672444800.0,,1632960000.0,2.62,1642118400,111353886.0,,-2584009728.0,4.0,,1125619200,1:5,,,,,0.10510124,1644883200,,,-5.8387094,,,5844161,,,,3.72,4.218,17.83845,,0,,4.25,,4587290.0,3.72,5.3812,,4.218,,4587290.0,,,,,,,3.6,USD,,6457903.0,,,,874841728.0,,,6487709.0,3.6,3.68,4000,6457903.0,45.08,,,2.5,3.6,False,,3200,4.25,3.62,,https://logo.clearbit.com/ksyun.com,4.322762412452463,-42.5396860958376,-91.75774126484666,-91.81551000898777,KC,,,,,7a23d93b-4f17-39cd-b9c1-1648b52f601a,0.006,CNY-USD,USD-USD,1,0.15133172273635864,0.033933963626623154,0.1274341493844986,1.0528532266616821,0.15133172273635864,1.0
36,100080,Communication Services,7721.0,"iQIYI, Inc., together with its subsidiaries, provides online entertainment services under the iQIYI brand in the People's Republic of China. The company offers various products and services comprising internet video, online games, live broadcasting, online literature, animations, e-commerce, and social media platform. It operates a platform that provides a collection of internet video content, including professionally-produced content licensed from professional content providers and self-produced content. The company also provides membership, content distribution, and online advertising services. In addition, it operates iQIYI Mall, an e-commerce platform that focuses on entertainment-related merchandise, such as VR glasses, as well as sells electronics, apparel and accessories, and beauty and skincare products; iQIYI Show, a live broadcasting service that enables users to follow their favorite hosts, celebrities, and shows in real time through live broadcasting; and iQIYI Paopao, a social platform. Further, it is involved in the talent agency and IP licensing activities, as well as in developing Suike, a video community app. The company was formerly known as Qiyi.com, Inc. and changed its name to iQIYI, Inc. in November 2017. iQIYI, Inc. was incorporated in 2009 and is headquartered in Beijing, China. iQIYI, Inc. is a subsidiary of Baidu Holdings Limited.",Beijing,86 10 6267 7171,China,[],https://www.iqiyi.com,1.0,iQIYI Innovation Building,Internet Content & Information,"9th Floor No. 2, Haidian North First Street Haidian District",0.17257999,-0.19424,0.11883,-6375928832,0.056,-0.12612,5285194752.0,4.99,hold,2628282000.0,5275889664,8.89,3.56,,0.68,-0.05353,22,10.2,325.708,-0.93859,26.96,10957884416.0,22938691584.0,30623981568.0,13.721,CNY,39.119,0.505,2.6,NMS,"iQIYI, Inc.","iQIYI, Inc.",America/New_York,EDT,False,-14400000,EQUITY,IQ,finmb_98904258,us_market,,0.518,,3.001,,,-0.94,,789284992.0,,,,8.249,60923961,0.077199996,,1609372800.0,0.72949,-5955544064.0,-1.195,,,0.4315675,0.0030399999,1672444800.0,,1632960000.0,5.94,1640908800,314477021.0,0.801626,15862098944.0,4.0,,,,,,,,0.0917534,1643587200,-2.15,,-3.787234,,,65692811,,,,3.34,3.84,6.607325,,0,,3.96,,24518290.0,3.34,4.041,,3.84,,24518290.0,,,,,,,3.55,USD,,23570388.0,,,,2809854464.0,,,25072419.0,3.55,3.68,41800,23570388.0,16.125,,,1.86,3.6,False,,2200,3.96,3.56,,https://logo.clearbit.com/iqiyi.com,9.538459777832031,-29.36507996578126,-75.79877679437452,-77.5959731537985,IQ,,,,,560e5122-8bc1-3725-91fd-8833265b6234,0.0059,CNY-USD,USD-USD,1,0.15133172273635864,0.033933963626623154,0.1274341493844986,1.0528532266616821,0.15133172273635864,1.0
37,201203,Industrials,8431.0,"51job, Inc., through its subsidiaries, provides integrated human resource services in the People's Republic of China. The company offers online recruitment services through its Websites comprising 51job.com, yingjiesheng.com, 51jingying.com, lagou.com, and 51mdd.com; and mobile applications that enable job seekers to access their accounts through mobile devices and utilize functions available on their Websites. It also provides other human resource related services, such as business process outsourcing that consist of social insurance, benefits, and payroll processing, as well as compliance services with local governmental employment regulations; and conducts training seminars in the business management, leadership, sales and marketing, human resource, negotiation skills, financial planning and analysis, public administration, manufacturing, secretarial, and other skills. In addition, the company offers campus recruitment services to corporations that seek to recruit college and university students; and placement and executive search services to employers seeking to attract talent and fill job vacancies. Further, it provides professional and scientific assessment tools that assist human resource departments in evaluating capabilities and dispositions of job candidates and existing employees, as well as offers talent assessment services; conducts general and customized surveys on salary, employee retention, and other human resource related topics; organizes and hosts annual human resource conferences and events; and provides support and administrative services to employers on select recruitment projects. The company serves multinational corporations, large national Chinese corporations, and the local Chinese enterprises. It offers its services through sales offices, and a national sales and customer service call center in Wuhan. 51job, Inc. was founded in 1998 and is headquartered in Shanghai, the People's Republic of China.",Shanghai,86 21 6160 1888,China,[],https://www.51job.com,1.0,Building 3,Staffing & Employment Services,"No. 1387, Zhang Dong Road",0.16238001,0.14807001,0.64379996,,0.193,0.14235,688236032.0,62.03,hold,2473586000.0,,62.03,60.85,-0.733,3.74,0.02406,1,62.03,1.043,0.046869997,62.03,10169351168.0,135296992.0,4238351872.0,150.797,CNY,62.864,3.525,3.0,NMS,"51job, Inc.","51job, Inc.",America/New_York,EDT,False,-14400000,EQUITY,JOBS,finmb_10642283,us_market,,-1.499,,-9.232,,,22.44,,67437200.0,,,,189.585,3942227,0.0585,,1609372800.0,0.41716,627576000.0,1.443,,,0.3209642,0.35601002,1672444800.0,,1632960000.0,10.28,1642118400,29183452.0,0.541024,-6353489408.0,2.0,,1407456000,2:1,,,,-0.731,0.96819556,1644883200,,,2.7116754,,,2805396,,,,60.63,60.88,59.84715,,0,,60.95,,456640.0,60.63,56.6952,,60.88,,456640.0,,,,,,,60.51,USD,42.169094,982981.0,,,,4103553536.0,,,832627.0,60.51,61.05,800,982981.0,79.0,,,43.19,60.9,False,,900,60.95,60.85,,https://logo.clearbit.com/51job.com,0.2306035113814442,3.8573106599204987,-1.137288012374127,-22.877062994526653,JOBS,86 21 6879 6233,,,,347f6b82-4895-38cb-bb47-aad97441efcd,0.0055000000000000005,CNY-USD,USD-USD,1,0.15133172273635864,0.033933963626623154,0.1274341493844986,1.0528532266616821,0.15133172273635864,1.0
38,,Healthcare,1448.0,"Yidu Tech Inc. provides healthcare solutions built on big data and artificial intelligence technologies in China. The company operates through three segments: Big Data Platform and Solutions, Life Sciences Solutions, and Health Management Platform and Solutions. The Big Data Platform and Solutions segment offers the data processing and application platform (DPAP) and its upgraded version Eywa, as well as other solutions to hospitals, regulators, and policy makers. Its DPAP/Eywa platforms aggregate the raw data that reside in the systems and process them into structured and standardized data. These data platforms further empower various applications and solutions for hospitals, such as medical research, clinical diagnosis and treatment, and hospital operations management. The Life Sciences Solutions segment provides analytics-driven clinical development, real-world evidence (RWE)-based research, and digital commercialization solutions to pharmaceutical, biotech and medical device companies. It also offers software and technology platforms to pharmaceutical, biotech and medical device companies, and contract research organizations (CROs) to enhance their clinical trial process. The Health Management Platform and Solutions segment offers CausaHealth, a personal health management platform; CausaHealth Diabetes program, a program that enhance diabetes conditions while reducing medication reliance for pre-diabetes and type II diabetes patients; and insurance technology and disease management solutions under the CausaCloud brand to insurance companies, and agencies. The company was incorporated in 2014 and is headquartered in Beijing, China.",Beijing,86 10 8486 7760,China,[],https://www.yidutechgroup.com,1.0,No. 9 Building of Huayuan North Road,Health Information Services,"8th Floor, Health Work Haidian District",-0.52727,-2.78207,0.36212003,,0.809,-0.54442,-558801984.0,43.5,strong_buy,327336000.0,,60.74,8.31,,8.797,,4,60.92,1.368,,78.67,4273455104.0,59753000.0,1059798976.0,4.57,CNY,1.365,8.664,1.4,HKG,YIDU TECH,Yidu Tech Inc.,Asia/Hong_Kong,HKT,False,28800000,EQUITY,2158.HK,finmb_699169435,hk_market,,13.372,,-25.361,,,,,982459008.0,,,,4.648,,,,1617148800.0,0.15005,-2948441088.0,,,,1.7878659,0.55586,1680220800.0,,1632960000.0,,,448224123.0,,14171795456.0,3.0,,,,,,,,7.7035694,,,,,,,,,,,7.98,7.98,21.83165,,0,,8.5,,1904031.0,7.98,9.9708,,7.98,,1904031.0,,,,,,,7.55,HKD,,2560500.0,,,,8164234752.0,,,1852858.0,7.55,8.32,,2560500.0,48.4,,,7.1,8.31,False,,,8.5,8.31,,https://logo.clearbit.com/yidutechgroup.com,-1.4234861354086248,-16.566261166774567,-80.30805623369884,-82.66944674161611,2158.HK,,,,,7372a1f2-ed0f-391f-a4e5-d7e11193fa77,0.0054,CNY-USD,HKD-USD,1,0.15133172273635864,0.033933963626623154,0.1274341493844986,1.0528532266616821,0.15133172273635864,0.1274341493844986
39,100102,Communication Services,2394.0,"Hello Group Inc. provides mobile-based social and entertainment services in the People's Republic of China. It operates Momo platform that includes its Momo mobile application, as well as various related properties, features, functionalities, tools, and services. The company's Momo mobile application connects people and facilitates interactions based on location and interests; and various recreational activities, including live talent shows, short videos, and social games, as well as other video- and audio-based interactive experiences, such as live chats and mobile karaoke experience. It also operates Tantan, a social and dating application for younger generation, which enables users to find and establish romantic connections, and meet interesting people; and provides live video, value-added, mobile marketing, and other services, as well as mobile games. The company was formerly known as Momo Inc. and changed its name to Hello Group Inc. in August 2021. Hello Group Inc. was incorporated in 2011 and is headquartered in Beijing, the People's Republic of China.",Beijing,86 10 5731 0567,China,[],https://ir.hellogroup.com,1.0,"Tower 2, Wangjing SOHO",Internet Content & Information,"20th Floor, Block B No.1 Futongdong Street Chaoyang District",0.17302,0.13475999,0.43969002,1932777984,-0.002,0.1511,2542870016.0,10.98,buy,7047407000.0,1880270592,13.98,5.32,-0.086,4.229,0.061690003,19,15.39,33.399,0.13572,27.96,9293840384.0,4918325248.0,14696690688.0,47.188,CNY,71.729,3.893,2.4,NMS,Hello Group Inc.,Hello Group Inc.,America/New_York,EDT,False,-14400000,EQUITY,MOMO,finmb_215125097,us_market,,-0.17,,-0.983,,,1.69,,196952000.0,,,,74.769,8863337,0.045,,1609372800.0,0.73309,1980460032.0,1.447,,,0.071152486,0.03235,1672444800.0,,1632960000.0,4.45,1642118400,139849543.0,1.436101,-2498564608.0,2.0,,1321228800,30:1,,,,-0.117,0.07461622,1644883200,-172.9,,3.147929,,,7767516,,,,4.53,4.96,10.1692,,0,,5.48,,4363180.0,4.53,6.7754,,4.96,,4363180.0,,,,1618185600,,,4.92,USD,3.6765723,7933363.0,,,,1096611584.0,,,3512081.0,4.92,5.35,21500,7933363.0,16.33,,,4.135,5.32,False,,21500,5.48,5.32,,https://logo.clearbit.com/ir.hellogroup.com,17.69911933873236,-14.74358386541943,-63.71077607752839,-66.64576654997161,MOMO,,,,,6ae56758-b407-3d49-9bdc-303dd42df669,0.0053,CNY-USD,USD-USD,1,0.15133172273635864,0.033933963626623154,0.1274341493844986,1.0528532266616821,0.15133172273635864,1.0
40,,Communication Services,1348.0,"Alibaba Pictures Group Limited, an investment holding company, operates an Internet-driven integrated platform primarily in the People's Republic of China. The company operates through Content, Technology, and IP Merchandising and Commercialization segments. Its platform covers content production, promotion and distribution, intellectual property licensing and integrated management, cinema ticketing management, and data services for the entertainment industry. The company is also involved in the production of broadcasting and television programs; exchanging and planning of screen-based cultural and art events; and film and TV copyrights investment, production, and distribution, as well as performance brokerage activities. In addition, it engages in the organization of cultural and art events; design, production, agency sale, and publication of advertisements; development, consultation, service, and transfer of network technologies; and software production activities. Further, the company offers technical-promotion, computer system, and software design services; advertises and sells entertainment related merchandise and derivatives; constructs, operates, and manages cinemas; manages and leases commercial facilities; and sells and leases audio and visual, cultural, and entertainment facilities. Additionally, it is involved in the provision of talent and ticketing agency, investment management and consultancy, exhibition, internet information, and marketing services; and industrial investment and e-commerce activities. The company was formerly known as ChinaVision Media Group Limited and changed its name to Alibaba Pictures Group Limited in June 2014. Alibaba Pictures Group Limited is headquartered in Causeway Bay, Hong Kong. Alibaba Pictures Group Limited operates as a subsidiary of Ali CV Investment Holding Limited.",Causeway Bay,852 2215 5428,Hong Kong,[],https://www.alibabapictures.com,1.0,Times Square,Entertainment,Tower One 26th Floor 1 Matheson Street,0.0864,0.0038100001,0.51162,-178700000,0.466,0.070300005,284299008.0,1.15,none,1411567000.0,-164174256,1.18,0.67,,4.843,0.00936,2,1.18,1.792,-0.00092,1.2,3447801088.0,247470000.0,3290387968.0,0.128,CNY,0.124,3.424,,HKG,ALI PICTURES,Alibaba Pictures Group Limited,Asia/Hong_Kong,HKT,False,28800000,EQUITY,1060.HK,finmb_142011474,hk_market,,5.074,,58.727,,,,,26836799488.0,,,,0.513,,,,1617148800.0,0.07402,12539000.0,0.023404,,,1.3060429,0.57219005,1680220800.0,,1632960000.0,,,10943504762.0,0.353624,16695916544.0,3.0,,,,,,,,5.4646006,,,,,,,,,,,0.64,0.65,0.8094,,0,,0.68,,14168660.0,0.64,0.6918,,0.65,,14168660.0,,,,1084233600,,,0.63,HKD,28.627584,14416282.0,,,,17980655616.0,,,25797136.0,0.63,0.68,0,14416282.0,1.14,,,0.495,0.67,False,,0,0.68,0.67,,https://logo.clearbit.com/alibabapictures.com,8.064517989739151,1.5151500099837678,-40.707962874640245,-40.707962874640245,1060.HK,852 2215 5200,,,,020dd3f1-be39-3864-9e70-12d93f691807,0.0048,CNY-USD,HKD-USD,1,0.15133172273635864,0.033933963626623154,0.1274341493844986,1.0528532266616821,0.15133172273635864,0.1274341493844986
41,,Technology,,"Agora, Inc. provides Real-Time Engagement Platform-as-a-Service (RTE-PaaS) in the People's Republic of China, the United States, and internationally. Its RTE-PaaS offers developers with software tools to embed real-time video, voice, and messaging functionalities into applications. The company's enterprise-grade products include Real-Time Video, Real-Time Voice, Live Interactive Video and Audio Streaming, Real-Time Messaging, Real-Time Recording, Real-Time Streaming Acceleration, Agora Analytics, and various use case products that serves as building blocks for developers to embed the respective functions in applications. Its real-time engagement products are delivered through its Software-Defined Real-Time Network, which is a virtual network overlay on top of the public internet. The company offers its solutions in the areas of social, education, entertainment, gaming, e-commerce, financial Services, and healthcare, as well as provides customer support services. Agora, Inc. was founded in 2013 and is headquartered in Shanghai, China.",Shanghai,86 40 0632 6626,China,[],https://www.agora.io,1.0,Building 12,Software—Application,"Floor 8 Phase III of ChuangZhiTianDi 333 Songhu Road, Yangpu District",-0.41956002,-0.43074,0.61916,-20000000,0.215,-0.48037,-70479000.0,26,buy,104007000.0,8968169,30,7.37,,10.808,-0.06158,7,32.68,0.855,-0.09503,50,755304000.0,7409000.0,167982000.0,6.767,USD,1.524,10.689,2,NMS,"Agora, Inc.","Agora, Inc.",America/New_York,EDT,False,-14400000,EQUITY,API,finmb_326727011,us_market,,2.916,,-6.951,,,-0.56,,115871000.0,,,,7.921,8749039,0.075500004,,1640908800.0,0.57969004,-72356000.0,-0.532,,,0.93043804,0.0014200001,1703980800.0,,1640908800.0,7.19,1642118400,61509842.0,,489869056.0,2.0,,,,,,,,5.083695,1644883200,0.15,,-13.160714,,,8344587,,,,6.87,7.45,19.47815,,0,,7.879,,1162820.0,6.87,9.4414,,7.45,,1162820.0,,,,,,,7.33,USD,,1624307.0,,,,853969280.0,,,1352659.0,7.33,7.5,800,1624307.0,50.14,,,6.3,7.37,False,,4000,7.879,7.37,,https://logo.clearbit.com/agora.io,8.382348218178803,-31.37802567390766,-84.83851102032361,-84.8696365754841,API,,,,,db974238-714c-38de-a34a-7ce1d083a14f,0.004699999999999999,USD-USD,USD-USD,1,0.15133172273635864,0.033933963626623154,0.1274341493844986,1.0528532266616821,1.0,1.0
42,,Communication Services,2207.0,"XD Inc., an investment holding company, develops, publishes, operates, and distributes mobile and web games in Mainland China and internationally. The company also operates TapTap, a platform for gamers and game developers, as well as provides information services. As of December 31, 2020, its game portfolio comprised 33 online games and 13 premium games. The company was founded in 2011 and is headquartered in Shanghai, the People's Republic of China.",Shanghai,,China,[],https://www.xd.com,1.0,No.700 Wanrong Road,Electronic Gaming & Multimedia,Unit A2,-0.16093999,-0.18757999,0.49642,-318944992,-0.043,-0.18531999,-448332992.0,33.99,buy,1532028000.0,-143333504,58.17,21.1,,6.532,-0.07463,7,62.38,60.513,-0.18851,112.98,4369503232.0,1837997056.0,2785778944.0,9.258,CNY,6.174,6.347,1.8,HKG,XD INC,XD Inc.,Asia/Hong_Kong,HKT,False,28800000,EQUITY,2400.HK,finmb_644038048,hk_market,,4.104,,-25.503,,,,,471992992.0,,,,6.047,,,,1609372800.0,0.13483,-522548000.0,,,,3.4893336,0.57194,1672444800.0,,1625011200.0,,,181788166.0,0.184005,11433706496.0,3.0,,,,,,,,3.5749614,,,,,,,,,,,18.44,18.54,38.46055,,0,,21.5,,3911284.0,18.44,23.2962,,18.54,,3911284.0,,,,,,,18.2,HKD,,4248048.0,,,,9959052288.0,,,5549808.0,18.2,21.1,,4248048.0,71.5,,,14.2,21.05,False,,,21.5,21.1,,https://logo.clearbit.com/xd.com,7.433813834998415,-16.929131108819117,-68.67111973346623,-69.19707973508069,2400.HK,,,,,891d0bee-b0b5-3d57-8153-7559e54500d0,0.004699999999999999,CNY-USD,HKD-USD,1,0.15133172273635864,0.033933963626623154,0.1274341493844986,1.0528532266616821,0.15133172273635864,0.1274341493844986
43,100016,Technology,2599.0,"VNET Group, Inc., an investment holding company, provides hosting and related services to Internet companies, government entities, blue-chip enterprises, and small-to mid-sized enterprises in the People's Republic of China. It offers hosting and related services to house servers and networking equipment in its data centers, and connects them through a data transmission network. The company's hosting and related services include managed hosting services that offer data center space to house its customers' servers and networking equipment, and provide tailored server administration services; and interconnectivity services that enable customers to connect their servers with internet backbones and other networks through its border gateway protocol network or single-line, dual-line, or multiple-line network. Its hosting and related services also comprise cloud services that enable businesses to run their applications over the internet using its IT infrastructure; virtual private network services; hybrid IT Services, which provide customers with a complete package of infrastructure service offerings; and other value-added services, such as firewall, server load balancing, data backup and recovery, data center management, server management, and backup server services. In addition, the company provides traffic charts and analysis, gateway monitoring for servers, domain name system setup, defense mechanism against distributed denial of service attacks, basic setting of switches and routers, and virus protections; and managed network service. As of December 31, 2020, it operated 32 self-built data centers housing 49,876 cabinets and 52 partnered data centers housing with 3,677 cabinets. It has a strategic partnership with Microsoft Corporation. The company was formerly known as 21Vianet Group, Inc. and changed its name to VNET Group, Inc. in October 2021. VNET Group, Inc. was founded in 1999 and is headquartered in Beijing, the People's Republic of China.",Beijing,86 10 8456 2121,China,[],https://www.21vianet.com,1.0,Guanjie Building,Information Technology Services,Southeast 1st Floor 10# Jiuxianqiao East Road Chaoyang District,0.25588,-0.08424,0.23347999,1007761984,0.253,0.051909998,1482235008.0,11.18,buy,1076011000.0,-1719160064,25.46,5.97,,1.096,0.00884,16,27.21,163.984,-0.06002,50.38,3492039936.0,12185230336.0,5792728064.0,24.26,CNY,40.89,0.749,1.7,NMS,"VNET Group, Inc.","VNET Group, Inc.",America/New_York,EDT,False,-14400000,EQUITY,VNET,finmb_129459462,us_market,,1.77,,6.918,,,-0.41,,145672000.0,,,,49.15,5003588,0.0343,,1609372800.0,0.83207,-510808000.0,-1.221,,,0.12146489,0.11251,1672444800.0,,1632960000.0,1.99,1636934400,76615268.0,0.223376,10254009344.0,2.0,,,,,,,0.608,0.15012993,1639526400,-6.13,,-14.560975,,,5160353,,,,5.83,6.335,12.29395,,0,,6.525,,2441220.0,5.83,6.412,,6.335,,2441220.0,,,,,,,5.96,USD,,1569161.0,,,,869661824.0,,,3683275.0,5.96,6.05,1300,1569161.0,28.23,,,3.51,5.9,False,,3200,6.525,5.97,,https://logo.clearbit.com/21vianet.com,8.545450730757276,-16.151686992297343,-78.60981790458446,-78.60981790458446,VNET,86 10 8456 4234,,,,860b0206-8246-3758-a8dd-6744f645ad7a,0.0040999999999999995,CNY-USD,USD-USD,1,0.15133172273635864,0.033933963626623154,0.1274341493844986,1.0528532266616821,0.15133172273635864,1.0
